Date,device_id,device_type,brand,sales_quantity,price,region
2027-07-10,490,Samsung Phone,Samsung,97,799.35,West
2027-07-10,355,Samsung Phone,Samsung,10,500.37,North
2027-07-10,196,Samsung Watch,Samsung,19,610.84,South
2027-07-10,33,iPhone,Apple,67,702.48,North
2027-07-11,205,Samsung Phone,Samsung,36,810.63,West
2027-07-11,312,Samsung Watch,Samsung,4,436.6,North
2027-07-11,420,Samsung Phone,Samsung,75,1177.32,West
2027-07-11,182,iPhone,Apple,33,1189.48,East
2027-07-11,491,Samsung Watch,Samsung,28,308.31,West
2027-07-12,147,iPhone,Apple,96,816.72,South
2027-07-12,427,Samsung Watch,Samsung,80,220.54,South
2027-07-12,268,Samsung Phone,Samsung,9,1005.21,West
2027-07-12,11,Apple Watch,Apple,75,614.45,West
2027-07-12,70,Samsung Phone,Samsung,6,887.9,East
2027-07-13,256,Samsung Phone,Samsung,49,432.67,East
2027-07-13,396,Apple Watch,Apple,91,657.7,West
2027-07-13,219,Apple Watch,Apple,76,585.13,North
2027-07-13,297,Samsung Watch,Samsung,22,680.14,East
2027-07-13,409,Samsung Watch,Samsung,48,472.96,South
2027-07-14,362,iPhone,Apple,21,873.56,East
2027-07-14,259,iPhone,Apple,33,943.37,East
2027-07-14,3,Samsung Phone,Samsung,81,540.67,East
2027-07-14,84,Apple Watch,Apple,56,633.75,East
2027-07-14,156,iPhone,Apple,29,1236.95,West
2027-07-15,151,Samsung Phone,Samsung,53,560.52,East
2027-07-15,176,Apple Watch,Apple,40,295.09,North
2027-07-15,195,Samsung Watch,Samsung,74,192.35,East
2027-07-15,426,Samsung Phone,Samsung,18,1129.58,East
2027-07-15,472,Samsung Watch,Samsung,47,278.19,South
2027-07-16,107,iPhone,Apple,13,909.75,East
2027-07-16,424,iPhone,Apple,27,852.45,South
2027-07-16,134,Apple Watch,Apple,62,448.17,South
2027-07-16,276,Samsung Phone,Samsung,74,971.24,West
2027-07-16,395,Samsung Watch,Samsung,96,628.83,South
2027-07-17,352,Apple Watch,Apple,45,309.56,South
2027-07-17,380,iPhone,Apple,3,1217.77,North
2027-07-17,155,iPhone,Apple,22,917.31,North
2027-07-17,277,Samsung Phone,Samsung,27,1184.42,South
2027-07-17,236,Samsung Watch,Samsung,55,314.41,West
2027-07-18,240,Samsung Phone,Samsung,67,405.75,North
2027-07-18,370,Samsung Watch,Samsung,33,433.6,North
2027-07-18,13,Samsung Watch,Samsung,2,232.9,West
2027-07-18,342,Samsung Phone,Samsung,75,435.6,East
2027-07-18,35,Apple Watch,Apple,46,618.96,North
2027-07-19,47,Samsung Phone,Samsung,74,985.81,South
2027-07-19,214,Samsung Phone,Samsung,33,768.56,South
2027-07-19,412,iPhone,Apple,58,1209.2,South
2027-07-19,405,iPhone,Apple,7,1084.42,West
2027-07-19,494,Samsung Phone,Samsung,15,903.84,South
2027-07-20,146,Samsung Phone,Samsung,26,877.36,East
2027-07-20,159,iPhone,Apple,11,1199.24,West
2027-07-20,444,Samsung Watch,Samsung,38,259.8,North
2027-07-20,125,Samsung Phone,Samsung,27,614.97,West
2027-07-20,110,Apple Watch,Apple,7,463.98,South
2027-07-21,37,Apple Watch,Apple,1,467.68,West
2027-07-21,277,Apple Watch,Apple,74,664.65,West
2027-07-21,14,Samsung Phone,Samsung,21,693.91,West
2027-07-21,473,Samsung Watch,Samsung,79,239.38,West
2027-07-21,347,Samsung Watch,Samsung,30,288.31,East
2027-07-22,232,iPhone,Apple,94,793.26,West
2027-07-22,316,Samsung Phone,Samsung,8,985.33,South
2027-07-22,124,Samsung Watch,Samsung,88,408.69,North
2027-07-22,279,Samsung Phone,Samsung,83,966.9,East
2027-07-22,479,iPhone,Apple,3,974.6,West
2027-07-23,111,iPhone,Apple,55,1400.76,North
2027-07-23,124,iPhone,Apple,15,1485.17,East
2027-07-23,413,Apple Watch,Apple,36,601.91,South
2027-07-23,431,Samsung Phone,Samsung,6,1091.05,South
2027-07-23,30,iPhone,Apple,42,1057.14,North
2027-07-24,115,Samsung Phone,Samsung,50,1147.7,West
2027-07-24,90,Apple Watch,Apple,18,698.95,North
2027-07-24,212,Apple Watch,Apple,83,795.07,East
2027-07-24,38,iPhone,Apple,50,1160.78,North
2027-07-24,83,iPhone,Apple,30,1301.29,North
2027-07-25,27,Samsung Watch,Samsung,77,448.58,West
2027-07-25,217,Samsung Phone,Samsung,39,607.3,South
2027-07-25,360,iPhone,Apple,12,919.28,West
2027-07-25,486,Samsung Watch,Samsung,98,641.7,South
2027-07-25,372,Samsung Phone,Samsung,59,444.76,West
2027-07-26,215,iPhone,Apple,76,1132.33,South
2027-07-26,221,Samsung Watch,Samsung,44,354.87,West
2027-07-26,15,Samsung Watch,Samsung,88,362.68,South
2027-07-26,443,Samsung Phone,Samsung,4,1107.66,South
2027-07-26,259,Samsung Watch,Samsung,36,619.6,South
2027-07-27,266,Samsung Phone,Samsung,48,879.07,South
2027-07-27,463,Samsung Phone,Samsung,14,618.34,West
2027-07-27,120,Samsung Phone,Samsung,81,780.37,East
2027-07-27,464,Apple Watch,Apple,49,444.98,South
2027-07-27,401,Samsung Watch,Samsung,67,344.49,South
2027-07-28,128,Samsung Phone,Samsung,87,482.23,South
2027-07-28,211,iPhone,Apple,77,1088.8,South
2027-07-28,11,Apple Watch,Apple,9,381.1,South
2027-07-28,176,Apple Watch,Apple,21,596.48,North
2027-07-28,133,Samsung Watch,Samsung,72,325.56,North
2027-07-29,325,Samsung Phone,Samsung,81,744.93,South
2027-07-29,320,Samsung Watch,Samsung,16,178.8,South
2027-07-29,14,Apple Watch,Apple,16,795.52,South
2027-07-29,50,Samsung Phone,Samsung,28,806.09,East
2027-07-29,410,iPhone,Apple,51,621.81,West
2027-07-30,72,Samsung Phone,Samsung,56,832.98,South
2027-07-30,69,Apple Watch,Apple,80,722.21,East
2027-07-30,391,iPhone,Apple,57,1295.3,East
2027-07-30,383,Samsung Phone,Samsung,52,960.73,South
2027-07-30,16,iPhone,Apple,46,725.52,West
2027-07-31,439,iPhone,Apple,78,1191.96,North
2027-07-31,334,Apple Watch,Apple,38,659.78,South
2027-07-31,357,iPhone,Apple,84,1115.18,South
2027-07-31,56,Samsung Watch,Samsung,48,641.01,North
2027-07-31,105,Apple Watch,Apple,41,366.19,West
2027-08-01,132,Samsung Watch,Samsung,98,283.18,North
2027-08-01,484,iPhone,Apple,59,1382.61,South
2027-08-01,48,Samsung Watch,Samsung,93,493.97,South
2027-08-01,248,Samsung Phone,Samsung,67,401.16,East
2027-08-01,273,iPhone,Apple,74,917.82,North
2027-08-02,111,Samsung Phone,Samsung,84,1086.28,East
2027-08-02,420,Samsung Watch,Samsung,66,165.03,East
2027-08-02,326,Samsung Phone,Samsung,27,402.6,East
2027-08-02,336,iPhone,Apple,32,853.13,East
2027-08-02,349,Samsung Phone,Samsung,56,1131.2,North
2027-08-03,484,Samsung Watch,Samsung,10,645.81,North
2027-08-03,38,Samsung Watch,Samsung,40,435.32,North
2027-08-03,357,Samsung Watch,Samsung,17,454.28,South
2027-08-03,240,iPhone,Apple,58,898.81,West
2027-08-03,318,Samsung Watch,Samsung,97,284.06,East
2027-08-04,121,iPhone,Apple,6,1333.7,South
2027-08-04,48,Samsung Phone,Samsung,39,485.04,North
2027-08-04,10,Samsung Watch,Samsung,18,418.04,North
2027-08-04,233,Samsung Phone,Samsung,73,907.52,South
2027-08-04,36,Apple Watch,Apple,72,262.21,East
2027-08-05,413,Samsung Phone,Samsung,89,815.69,North
2027-08-05,462,Apple Watch,Apple,95,546.51,East
2027-08-05,4,Samsung Phone,Samsung,42,994.0,East
2027-08-05,44,iPhone,Apple,4,811.35,West
2027-08-05,56,Samsung Phone,Samsung,20,634.66,North
2027-08-06,42,iPhone,Apple,28,1112.57,South
2027-08-06,255,iPhone,Apple,40,1484.81,West
2027-08-06,228,Samsung Watch,Samsung,65,269.62,East
2027-08-06,114,iPhone,Apple,44,1487.31,South
2027-08-06,237,Apple Watch,Apple,23,628.61,West
2027-08-07,397,Samsung Watch,Samsung,57,604.35,West
2027-08-07,174,Samsung Watch,Samsung,47,199.3,West
2027-08-07,255,Samsung Phone,Samsung,13,640.34,East
2027-08-07,466,iPhone,Apple,16,651.96,East
2027-08-07,417,iPhone,Apple,90,934.39,North
2027-08-08,277,Apple Watch,Apple,55,788.77,West
2027-08-08,464,Samsung Phone,Samsung,95,484.22,South
2027-08-08,335,Samsung Phone,Samsung,65,849.9,East
2027-08-08,441,Samsung Watch,Samsung,81,153.34,West
2027-08-08,69,Samsung Watch,Samsung,16,541.98,South
2027-08-09,326,Samsung Watch,Samsung,37,258.46,East
2027-08-09,230,Apple Watch,Apple,52,277.75,South
2027-08-09,67,Apple Watch,Apple,10,402.21,South
2027-08-09,304,Samsung Watch,Samsung,38,574.07,North
2027-08-09,460,Samsung Phone,Samsung,44,485.29,East
2027-08-10,484,Apple Watch,Apple,95,337.9,East
2027-08-10,417,Samsung Phone,Samsung,74,406.77,East
2027-08-10,36,Samsung Phone,Samsung,54,1174.73,East
2027-08-10,417,iPhone,Apple,98,1132.93,North
2027-08-10,159,Samsung Watch,Samsung,51,545.94,North
2027-08-11,149,iPhone,Apple,52,1186.24,West
2027-08-11,27,Samsung Watch,Samsung,70,229.4,East
2027-08-11,475,Samsung Watch,Samsung,92,477.22,South
2027-08-11,72,Samsung Phone,Samsung,92,505.13,North
2027-08-11,248,Samsung Watch,Samsung,59,370.68,South
2027-08-12,101,Samsung Phone,Samsung,13,855.17,South
2027-08-12,190,Samsung Phone,Samsung,41,847.1,South
2027-08-12,96,Samsung Watch,Samsung,12,215.49,West
2027-08-12,384,Samsung Phone,Samsung,50,427.55,West
2027-08-12,282,Samsung Phone,Samsung,57,1038.59,East
2027-08-13,322,Samsung Phone,Samsung,50,980.74,North
2027-08-13,396,Apple Watch,Apple,57,249.09,East
2027-08-13,278,Samsung Phone,Samsung,54,501.93,West
2027-08-13,17,Apple Watch,Apple,66,735.55,West
2027-08-13,263,Apple Watch,Apple,8,661.48,South
2027-08-14,107,Samsung Phone,Samsung,63,1196.93,East
2027-08-14,68,Samsung Phone,Samsung,9,603.19,South
2027-08-14,128,Apple Watch,Apple,60,492.68,West
2027-08-14,293,Apple Watch,Apple,63,341.88,East
2027-08-14,294,Samsung Phone,Samsung,72,898.24,East
2027-08-15,96,Samsung Phone,Samsung,3,492.33,North
2027-08-15,395,Samsung Watch,Samsung,73,219.98,West
2027-08-15,1,Apple Watch,Apple,13,243.13,West
2027-08-15,409,Apple Watch,Apple,9,616.15,North
2027-08-15,298,Samsung Watch,Samsung,95,421.74,West
2027-08-16,180,Apple Watch,Apple,89,570.64,South
2027-08-16,408,iPhone,Apple,52,1391.37,South
2027-08-16,181,Apple Watch,Apple,62,644.2,South
2027-08-16,235,Samsung Watch,Samsung,8,403.95,East
2027-08-16,440,iPhone,Apple,95,1485.92,South
2027-08-17,319,Samsung Phone,Samsung,45,765.0,West
2027-08-17,337,Samsung Watch,Samsung,53,211.85,North
2027-08-17,8,Samsung Watch,Samsung,63,695.96,South
2027-08-17,443,Samsung Phone,Samsung,95,418.26,South
2027-08-17,429,Samsung Watch,Samsung,81,452.44,East
2027-08-18,27,Apple Watch,Apple,57,385.46,West
2027-08-18,308,Samsung Phone,Samsung,54,802.84,North
2027-08-18,146,Samsung Watch,Samsung,19,457.29,West
2027-08-18,91,Samsung Phone,Samsung,67,592.08,South
2027-08-18,342,Samsung Phone,Samsung,46,845.49,West
2027-08-19,272,Samsung Phone,Samsung,94,1004.85,North
2027-08-19,322,iPhone,Apple,10,839.86,South
2027-08-19,5,Samsung Watch,Samsung,93,360.88,West
2027-08-19,82,iPhone,Apple,18,841.42,North
2027-08-19,387,Samsung Watch,Samsung,12,601.31,South
2027-08-20,219,Apple Watch,Apple,49,634.99,South
2027-08-20,118,Apple Watch,Apple,23,722.72,West
2027-08-20,81,Apple Watch,Apple,62,302.03,East
2027-08-20,464,Samsung Watch,Samsung,11,190.47,East
2027-08-20,70,Samsung Phone,Samsung,73,495.51,North
2027-08-21,115,Samsung Phone,Samsung,56,528.81,West
2027-08-21,263,iPhone,Apple,88,1079.77,North
2027-08-21,306,iPhone,Apple,89,1473.82,West
2027-08-21,142,Apple Watch,Apple,55,414.34,North
2027-08-21,422,iPhone,Apple,25,1462.66,North
2027-08-22,488,Samsung Watch,Samsung,9,171.01,West
2027-08-22,207,Samsung Watch,Samsung,12,659.78,East
2027-08-22,111,iPhone,Apple,11,763.04,North
2027-08-22,303,iPhone,Apple,38,1421.23,West
2027-08-22,112,iPhone,Apple,28,650.6,West
2027-08-23,417,iPhone,Apple,8,1453.4,West
2027-08-23,43,Apple Watch,Apple,74,320.48,South
2027-08-23,347,Apple Watch,Apple,89,381.63,West
2027-08-23,285,iPhone,Apple,47,1041.85,West
2027-08-23,128,Samsung Watch,Samsung,36,359.4,South
2027-08-24,185,Apple Watch,Apple,50,600.52,South
2027-08-24,229,Samsung Watch,Samsung,9,686.14,East
2027-08-24,389,Samsung Phone,Samsung,60,885.14,West
2027-08-24,221,Samsung Watch,Samsung,72,546.82,North
2027-08-24,352,iPhone,Apple,67,679.2,South
2027-08-25,444,Samsung Phone,Samsung,53,902.25,South
2027-08-25,117,Apple Watch,Apple,82,472.31,East
2027-08-25,70,Apple Watch,Apple,99,731.47,East
2027-08-25,386,Samsung Phone,Samsung,17,710.57,East
2027-08-25,70,Samsung Watch,Samsung,100,523.7,West
2027-08-26,110,Apple Watch,Apple,53,336.89,West
2027-08-26,427,iPhone,Apple,28,833.44,West
2027-08-26,132,Samsung Phone,Samsung,63,700.9,South
2027-08-26,56,iPhone,Apple,15,873.66,East
2027-08-26,477,Samsung Phone,Samsung,19,603.1,South
2027-08-27,443,Apple Watch,Apple,86,229.8,North
2027-08-27,89,Samsung Watch,Samsung,70,610.21,West
2027-08-27,137,Samsung Phone,Samsung,47,451.44,South
2027-08-27,131,Samsung Phone,Samsung,71,1109.89,North
2027-08-27,218,iPhone,Apple,48,712.92,South
2027-08-28,176,Apple Watch,Apple,73,239.16,North
2027-08-28,171,iPhone,Apple,20,1106.7,South
2027-08-28,475,Apple Watch,Apple,37,501.47,South
2027-08-28,100,iPhone,Apple,75,1042.11,West
2027-08-28,480,Samsung Phone,Samsung,2,859.6,South
2027-08-29,129,iPhone,Apple,64,858.35,South
2027-08-29,57,Samsung Watch,Samsung,86,514.62,East
2027-08-29,181,Apple Watch,Apple,36,501.44,South
2027-08-29,246,Apple Watch,Apple,5,400.85,West
2027-08-29,144,Samsung Phone,Samsung,64,1061.2,South
2027-08-30,51,Apple Watch,Apple,7,636.63,West
2027-08-30,368,Samsung Watch,Samsung,70,366.49,East
2027-08-30,459,iPhone,Apple,22,1362.86,West
2027-08-30,218,Samsung Phone,Samsung,74,1136.21,East
2027-08-30,104,Samsung Watch,Samsung,46,445.28,East
2027-08-31,383,Apple Watch,Apple,40,328.97,East
2027-08-31,55,Apple Watch,Apple,61,749.48,East
2027-08-31,257,Samsung Watch,Samsung,46,254.21,East
2027-08-31,346,iPhone,Apple,84,643.58,West
2027-08-31,156,iPhone,Apple,28,894.74,East
2027-09-01,53,Samsung Phone,Samsung,87,981.57,East
2027-09-01,442,Apple Watch,Apple,35,753.96,East
2027-09-01,329,Samsung Watch,Samsung,1,500.51,East
2027-09-01,444,iPhone,Apple,29,1456.65,East
2027-09-01,187,Samsung Phone,Samsung,9,473.9,North
2027-09-02,364,Apple Watch,Apple,9,236.45,South
2027-09-02,150,Apple Watch,Apple,22,562.52,South
2027-09-02,264,Samsung Phone,Samsung,63,1172.89,East
2027-09-02,250,Samsung Phone,Samsung,66,802.18,East
2027-09-02,433,iPhone,Apple,80,646.36,North
2027-09-03,298,Samsung Watch,Samsung,58,271.67,East
2027-09-03,411,Apple Watch,Apple,70,346.88,North
2027-09-03,423,Samsung Watch,Samsung,55,335.82,South
2027-09-03,211,Apple Watch,Apple,13,226.16,West
2027-09-03,25,Apple Watch,Apple,97,742.94,South
2027-09-04,294,Samsung Watch,Samsung,19,433.56,West
2027-09-04,341,Samsung Phone,Samsung,79,936.74,West
2027-09-04,152,iPhone,Apple,33,660.46,West
2027-09-04,24,Apple Watch,Apple,74,232.47,East
2027-09-04,252,Samsung Phone,Samsung,65,869.17,North
2027-09-05,60,Apple Watch,Apple,60,732.38,West
2027-09-05,467,iPhone,Apple,12,1075.63,North
2027-09-05,434,Apple Watch,Apple,43,726.69,South
2027-09-05,367,iPhone,Apple,93,1329.89,West
2027-09-05,66,iPhone,Apple,17,668.27,South
2027-09-06,398,Apple Watch,Apple,68,321.17,North
2027-09-06,53,Apple Watch,Apple,29,594.63,North
2027-09-06,416,iPhone,Apple,55,999.15,South
2027-09-06,106,Samsung Phone,Samsung,7,632.56,North
2027-09-06,96,Samsung Watch,Samsung,44,380.25,South
2027-09-07,476,iPhone,Apple,77,1000.68,North
2027-09-07,176,Apple Watch,Apple,5,746.33,East
2027-09-07,39,Apple Watch,Apple,60,262.07,South
2027-09-07,168,Samsung Phone,Samsung,6,623.78,West
2027-09-07,42,Samsung Watch,Samsung,98,445.66,West
2027-09-08,367,iPhone,Apple,7,1228.46,West
2027-09-08,104,iPhone,Apple,46,1167.57,North
2027-09-08,333,Samsung Watch,Samsung,57,667.9,South
2027-09-08,204,iPhone,Apple,54,1316.05,North
2027-09-08,8,Samsung Watch,Samsung,92,456.39,West
2027-09-09,463,Apple Watch,Apple,46,328.81,East
2027-09-09,282,Samsung Watch,Samsung,10,397.98,West
2027-09-09,396,iPhone,Apple,4,1224.04,West
2027-09-09,43,Samsung Watch,Samsung,67,610.88,West
2027-09-09,435,Samsung Phone,Samsung,25,1167.79,East
2027-09-10,110,Apple Watch,Apple,87,563.27,East
2027-09-10,475,Apple Watch,Apple,91,516.15,South
2027-09-10,210,Samsung Watch,Samsung,78,159.73,East
2027-09-10,237,iPhone,Apple,61,664.89,South
2027-09-10,356,Samsung Phone,Samsung,38,524.88,East
2027-09-11,319,Apple Watch,Apple,32,232.86,South
2027-09-11,49,Apple Watch,Apple,23,440.52,West
2027-09-11,115,iPhone,Apple,37,903.19,East
2027-09-11,155,iPhone,Apple,3,1173.62,North
2027-09-11,137,Samsung Phone,Samsung,99,828.53,North
2027-09-12,167,Samsung Watch,Samsung,13,477.78,South
2027-09-12,321,iPhone,Apple,34,1024.78,East
2027-09-12,199,Samsung Watch,Samsung,88,302.76,East
2027-09-12,474,Samsung Phone,Samsung,65,1162.26,North
2027-09-12,71,Samsung Watch,Samsung,76,197.53,East
2027-09-13,500,Apple Watch,Apple,8,763.33,East
2027-09-13,7,Samsung Watch,Samsung,83,321.18,South
2027-09-13,200,Samsung Phone,Samsung,9,810.13,West
2027-09-13,336,Samsung Phone,Samsung,28,487.07,North
2027-09-13,67,Samsung Phone,Samsung,78,456.74,West
2027-09-14,493,Samsung Watch,Samsung,91,386.25,East
2027-09-14,138,Apple Watch,Apple,18,645.02,East
2027-09-14,242,iPhone,Apple,42,842.43,South
2027-09-14,455,Apple Watch,Apple,41,537.41,West
2027-09-14,213,Samsung Watch,Samsung,70,303.26,West
2027-09-15,181,Samsung Watch,Samsung,33,363.74,South
2027-09-15,254,iPhone,Apple,89,1415.8,West
2027-09-15,101,Samsung Watch,Samsung,77,620.71,South
2027-09-15,351,Samsung Phone,Samsung,54,812.81,South
2027-09-15,87,Samsung Phone,Samsung,87,590.48,East
2027-09-16,185,Samsung Phone,Samsung,36,554.55,East
2027-09-16,91,Samsung Phone,Samsung,97,1163.27,East
2027-09-16,248,Samsung Phone,Samsung,85,562.17,South
2027-09-16,214,Samsung Watch,Samsung,98,594.49,East
2027-09-16,359,iPhone,Apple,56,932.07,North
2027-09-17,249,iPhone,Apple,100,1487.09,North
2027-09-17,126,Samsung Phone,Samsung,17,694.52,East
2027-09-17,411,Samsung Watch,Samsung,10,343.33,South
2027-09-17,438,Apple Watch,Apple,87,582.48,North
2027-09-17,369,Apple Watch,Apple,44,776.91,East
2027-09-18,4,Samsung Watch,Samsung,2,686.92,North
2027-09-18,88,Samsung Phone,Samsung,99,965.76,North
2027-09-18,151,iPhone,Apple,14,1279.15,North
2027-09-18,176,Samsung Watch,Samsung,41,459.87,West
2027-09-18,211,Apple Watch,Apple,2,653.47,North
2027-09-19,426,Apple Watch,Apple,19,715.87,East
2027-09-19,259,Apple Watch,Apple,80,491.66,North
2027-09-19,91,Samsung Phone,Samsung,89,895.89,East
2027-09-19,259,Apple Watch,Apple,1,522.39,North
2027-09-19,412,Samsung Watch,Samsung,2,459.36,North
2027-09-20,191,Samsung Watch,Samsung,27,639.53,West
2027-09-20,81,Apple Watch,Apple,2,413.37,North
2027-09-20,415,Samsung Watch,Samsung,94,264.5,East
2027-09-20,138,Apple Watch,Apple,51,473.77,West
2027-09-20,433,Apple Watch,Apple,10,324.85,West
2027-09-21,470,iPhone,Apple,19,1048.56,North
2027-09-21,350,Samsung Phone,Samsung,80,1122.81,North
2027-09-21,126,Samsung Phone,Samsung,13,893.95,South
2027-09-21,369,iPhone,Apple,48,1369.89,North
2027-09-21,405,iPhone,Apple,56,749.57,South
2027-09-22,356,Samsung Phone,Samsung,72,1120.7,East
2027-09-22,309,Apple Watch,Apple,56,561.07,North
2027-09-22,343,Apple Watch,Apple,50,219.06,North
2027-09-22,230,Samsung Phone,Samsung,95,906.5,South
2027-09-22,460,Apple Watch,Apple,45,770.84,South
2027-09-23,345,iPhone,Apple,89,671.25,West
2027-09-23,310,Apple Watch,Apple,59,549.47,West
2027-09-23,441,Apple Watch,Apple,39,749.29,North
2027-09-23,20,Samsung Watch,Samsung,21,155.33,East
2027-09-23,369,Samsung Watch,Samsung,55,497.0,West
2027-09-24,49,Samsung Watch,Samsung,57,411.2,West
2027-09-24,490,Apple Watch,Apple,41,408.19,West
2027-09-24,135,Samsung Phone,Samsung,93,902.03,South
2027-09-24,29,iPhone,Apple,70,647.43,North
2027-09-24,48,Apple Watch,Apple,82,651.84,South
2027-09-25,477,Samsung Phone,Samsung,49,403.58,East
2027-09-25,269,Apple Watch,Apple,44,384.16,South
2027-09-25,3,iPhone,Apple,35,1053.56,North
2027-09-25,258,Apple Watch,Apple,91,426.21,South
2027-09-25,16,iPhone,Apple,5,876.73,East
2027-09-26,94,Apple Watch,Apple,71,698.5,North
2027-09-26,358,iPhone,Apple,74,1441.35,North
2027-09-26,134,Apple Watch,Apple,74,724.23,North
2027-09-26,301,iPhone,Apple,51,1070.19,North
2027-09-26,327,Samsung Watch,Samsung,57,636.29,East
2027-09-27,133,Apple Watch,Apple,58,752.52,North
2027-09-27,312,Apple Watch,Apple,92,445.54,East
2027-09-27,455,Samsung Phone,Samsung,36,626.76,East
2027-09-27,482,Samsung Phone,Samsung,10,478.61,South
2027-09-27,383,iPhone,Apple,50,1031.18,South
2027-09-28,32,Apple Watch,Apple,99,767.78,North
2027-09-28,305,iPhone,Apple,99,1104.82,West
2027-09-28,269,Samsung Watch,Samsung,37,517.16,West
2027-09-28,414,Samsung Phone,Samsung,20,490.31,North
2027-09-28,25,iPhone,Apple,13,729.17,East
2027-09-29,469,iPhone,Apple,75,1018.03,South
2027-09-29,316,Samsung Phone,Samsung,19,1161.01,North
2027-09-29,59,Apple Watch,Apple,92,416.47,North
2027-09-29,213,iPhone,Apple,56,1389.74,East
2027-09-29,156,Samsung Phone,Samsung,45,496.23,South
2027-09-30,496,Apple Watch,Apple,60,570.21,West
2027-09-30,314,Samsung Watch,Samsung,68,480.34,West
2027-09-30,276,Samsung Phone,Samsung,57,1087.9,North
2027-09-30,418,iPhone,Apple,54,602.99,North
2027-09-30,389,Samsung Watch,Samsung,37,254.46,North
2027-10-01,210,Apple Watch,Apple,83,331.81,North
2027-10-01,444,Apple Watch,Apple,37,769.98,North
2027-10-01,487,Samsung Phone,Samsung,14,522.95,West
2027-10-01,427,Samsung Phone,Samsung,95,429.57,North
2027-10-01,57,Samsung Phone,Samsung,92,827.57,South
2027-10-02,185,Apple Watch,Apple,100,517.14,East
2027-10-02,459,Samsung Watch,Samsung,44,614.23,West
2027-10-02,54,Apple Watch,Apple,83,769.32,East
2027-10-02,209,iPhone,Apple,42,1084.69,East
2027-10-02,368,Apple Watch,Apple,1,758.0,North
2027-10-03,429,iPhone,Apple,23,1252.64,East
2027-10-03,342,Samsung Watch,Samsung,64,295.51,South
2027-10-03,293,Samsung Phone,Samsung,28,1142.74,North
2027-10-03,340,Samsung Phone,Samsung,4,933.95,West
2027-10-03,304,Apple Watch,Apple,41,448.46,South
2027-10-04,252,Samsung Phone,Samsung,60,944.19,West
2027-10-04,374,Samsung Watch,Samsung,18,370.72,North
2027-10-04,438,Samsung Phone,Samsung,63,491.35,North
2027-10-04,304,Apple Watch,Apple,61,631.39,West
2027-10-04,112,Samsung Watch,Samsung,49,603.25,East
2027-10-05,366,iPhone,Apple,47,1255.93,West
2027-10-05,6,Apple Watch,Apple,39,337.47,South
2027-10-05,418,iPhone,Apple,89,1460.97,East
2027-10-05,191,Samsung Watch,Samsung,82,163.89,North
2027-10-05,334,Apple Watch,Apple,6,399.61,South
2027-10-06,432,Apple Watch,Apple,83,356.06,South
2027-10-06,279,Samsung Watch,Samsung,53,176.47,North
2027-10-06,382,Samsung Phone,Samsung,76,724.58,East
2027-10-06,340,Apple Watch,Apple,25,573.87,North
2027-10-06,13,Apple Watch,Apple,99,729.53,South
2027-10-07,303,iPhone,Apple,65,1490.72,South
2027-10-07,44,Samsung Phone,Samsung,5,1046.47,South
2027-10-07,105,iPhone,Apple,65,1021.81,North
2027-10-07,160,iPhone,Apple,8,1251.33,West
2027-10-07,154,Samsung Phone,Samsung,39,1074.9,South
2027-10-08,242,Samsung Phone,Samsung,43,772.25,South
2027-10-08,181,Samsung Watch,Samsung,82,581.78,East
2027-10-08,14,Samsung Phone,Samsung,73,786.12,West
2027-10-08,180,Apple Watch,Apple,5,431.9,East
2027-10-08,377,Samsung Phone,Samsung,4,820.87,South
2027-10-09,292,Samsung Watch,Samsung,93,521.72,West
2027-10-09,264,Samsung Watch,Samsung,1,549.79,East
2027-10-09,168,Samsung Watch,Samsung,94,346.2,North
2027-10-09,214,Samsung Phone,Samsung,56,857.06,East
2027-10-09,150,Samsung Phone,Samsung,45,1127.9,West
2027-10-10,16,iPhone,Apple,65,1478.68,East
2027-10-10,91,iPhone,Apple,3,804.52,West
2027-10-10,120,Apple Watch,Apple,22,315.7,West
2027-10-10,444,iPhone,Apple,72,1209.02,East
2027-10-10,253,Apple Watch,Apple,56,448.81,East
2027-10-11,60,Samsung Watch,Samsung,18,163.32,North
2027-10-11,266,iPhone,Apple,25,912.18,East
2027-10-11,409,Samsung Phone,Samsung,48,1045.4,West
2027-10-11,31,iPhone,Apple,84,1317.68,South
2027-10-11,21,Apple Watch,Apple,31,496.81,East
2027-10-12,219,iPhone,Apple,30,1025.32,East
2027-10-12,81,Samsung Watch,Samsung,80,468.73,West
2027-10-12,289,Samsung Phone,Samsung,66,575.52,South
2027-10-12,31,Apple Watch,Apple,81,515.63,North
2027-10-12,498,Samsung Phone,Samsung,10,408.84,South
2027-10-13,234,Samsung Phone,Samsung,71,780.45,West
2027-10-13,474,Apple Watch,Apple,59,401.63,West
2027-10-13,405,Samsung Phone,Samsung,51,939.9,West
2027-10-13,36,Samsung Phone,Samsung,9,910.68,West
2027-10-13,449,iPhone,Apple,54,942.75,South
2027-10-14,132,Samsung Phone,Samsung,62,405.82,South
2027-10-14,324,Samsung Phone,Samsung,81,601.82,South
2027-10-14,346,Samsung Phone,Samsung,9,906.68,East
2027-10-14,132,Samsung Phone,Samsung,9,457.9,West
2027-10-14,497,Apple Watch,Apple,24,264.59,East
2027-10-15,9,Samsung Watch,Samsung,39,505.87,East
