Date,y
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",0
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",32
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",572
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",220.125
"May 8, 2024",484
"May 8, 2024",497.549
"May 8, 2024",24
"May 8, 2024",303
"May 8, 2024",484
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",32
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",32
"May 8, 2024",32
"May 8, 2024",441
"May 8, 2024",441
"May 8, 2024",448.025
"May 8, 2024",497.549
"May 8, 2024",572
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",172
"May 8, 2024",348
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",497.549
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",32
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",448.025
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",32
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",16
"May 8, 2024",172
"May 8, 2024",484
"May 8, 2024",448.025
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",397
"May 8, 2024",32
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",448.025
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",448.025
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",572
"May 8, 2024",484
"May 8, 2024",497.549
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",441
"May 8, 2024",32
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",472
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",572
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",303
"May 8, 2024",349
"May 8, 2024",596.597
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",497.549
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",199
"May 8, 2024",484
"May 8, 2024",390.821
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",206
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",32
"May 8, 2024",94
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",497.549
"May 8, 2024",172
"May 8, 2024",32
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",405.714
"May 8, 2024",24
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",348
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",448.025
"May 8, 2024",120
"May 8, 2024",596.597
"May 8, 2024",32
"May 8, 2024",377.832
"May 8, 2024",497.549
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",572
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",397
"May 8, 2024",484
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",24
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",32
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",572
"May 8, 2024",441
"May 8, 2024",180.857
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",484
"May 8, 2024",441
"May 8, 2024",484
"May 8, 2024",484
"May 8, 2024",94
"May 8, 2024",32
"May 8, 2024",172
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",120
"May 8, 2024",441
"May 8, 2024",497.549
"May 8, 2024",484
"May 8, 2024",441
"May 8, 2024",120
"May 8, 2024",441
"May 9, 2024",334.186
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",596.597
"May 9, 2024",448.025
"May 9, 2024",572
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",94
"May 9, 2024",448.025
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",434
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",341.25
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",311
"May 9, 2024",172
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",497.549
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",349
"May 9, 2024",484
"May 9, 2024",497.549
"May 9, 2024",120
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",212
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",441
"May 9, 2024",24
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",448.025
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",572
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",303
"May 9, 2024",513.333
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",441
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",497.549
"May 9, 2024",441
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",472
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",32
"May 9, 2024",334.186
"May 9, 2024",441
"May 9, 2024",596.597
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",441
"May 9, 2024",32
"May 9, 2024",313.253
"May 9, 2024",390.821
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",397
"May 9, 2024",484
"May 9, 2024",448.025
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",397
"May 9, 2024",484
"May 9, 2024",32
"May 9, 2024",120
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",334.186
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",572
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",435
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",497.549
"May 9, 2024",497.549
"May 9, 2024",484
"May 9, 2024",448.025
"May 9, 2024",32
"May 9, 2024",596.597
"May 9, 2024",201
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",572
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",572
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",576
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",368
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",397
"May 9, 2024",94
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",528
"May 9, 2024",303
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",397
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",303
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",32
"May 9, 2024",484
"May 9, 2024",32
"May 9, 2024",32
"May 9, 2024",484
"May 9, 2024",659
"May 9, 2024",484
"May 9, 2024",24
"May 9, 2024",484
"May 9, 2024",32
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",397
"May 9, 2024",32
"May 9, 2024",441
"May 9, 2024",110
"May 9, 2024",120
"May 9, 2024",497.549
"May 9, 2024",497.549
"May 9, 2024",572
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",497.549
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",659
"May 9, 2024",288
"May 9, 2024",526.953
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",390.821
"May 9, 2024",441
"May 9, 2024",94
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",160
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",341.25
"May 9, 2024",572
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",659
"May 9, 2024",120
"May 9, 2024",497.549
"May 9, 2024",448.025
"May 9, 2024",32
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",448.025
"May 9, 2024",32
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",441
"May 9, 2024",572
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",175
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",448.025
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",341.25
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",596.597
"May 9, 2024",441
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",94
"May 9, 2024",303
"May 9, 2024",120
"May 9, 2024",94
"May 9, 2024",484
"May 9, 2024",497.549
"May 9, 2024",484
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",311
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",288
"May 9, 2024",341.25
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",24
"May 9, 2024",484
"May 9, 2024",32
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",160
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",349
"May 9, 2024",120
"May 9, 2024",313.253
"May 9, 2024",32
"May 9, 2024",484
"May 9, 2024",572
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",94
"May 9, 2024",390.821
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",596.597
"May 9, 2024",484
"May 9, 2024",32
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",110
"May 9, 2024",441
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",94
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",313.253
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",497.549
"May 9, 2024",120
"May 9, 2024",572
"May 9, 2024",110
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",24
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",441
"May 9, 2024",497.549
"May 9, 2024",497.549
"May 9, 2024",484
"May 9, 2024",120
"May 9, 2024",120
"May 9, 2024",32
"May 9, 2024",120
"May 9, 2024",448.025
"May 9, 2024",110
"May 9, 2024",448.025
"May 9, 2024",94
"May 9, 2024",32
"May 9, 2024",448.025
"May 9, 2024",484
"May 9, 2024",484
"May 9, 2024",441
"May 9, 2024",484
"May 9, 2024",435
"May 9, 2024",24
"May 10, 2024",497.549
"May 10, 2024",120
"May 10, 2024",441
"May 10, 2024",441
"May 10, 2024",441
"May 10, 2024",348
"May 10, 2024",484
"May 10, 2024",441
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",497.549
"May 10, 2024",435
"May 10, 2024",303
"May 10, 2024",528
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",313.253
"May 10, 2024",441
"May 10, 2024",435
"May 10, 2024",120
"May 10, 2024",497.549
"May 10, 2024",513.333
"May 10, 2024",120
"May 10, 2024",441
"May 10, 2024",120
"May 10, 2024",472
"May 10, 2024",484
"May 10, 2024",32
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",397
"May 10, 2024",32
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",434
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",120
"May 10, 2024",497.549
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",48
"May 10, 2024",120
"May 10, 2024",448.025
"May 10, 2024",441
"May 10, 2024",484
"May 10, 2024",32
"May 10, 2024",313.253
"May 10, 2024",497.549
"May 10, 2024",497.549
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",448.025
"May 10, 2024",64
"May 10, 2024",659
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",596.597
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",596.597
"May 10, 2024",303
"May 10, 2024",94
"May 10, 2024",120
"May 10, 2024",659
"May 10, 2024",120
"May 10, 2024",448.025
"May 10, 2024",596.597
"May 10, 2024",390.821
"May 10, 2024",120
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",572
"May 10, 2024",484
"May 10, 2024",434
"May 10, 2024",120
"May 10, 2024",120
"May 10, 2024",441
"May 10, 2024",441
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",313.253
"May 10, 2024",303
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",32
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",441
"May 10, 2024",484
"May 10, 2024",212
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",441
"May 10, 2024",172
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",160
"May 10, 2024",348
"May 10, 2024",484
"May 10, 2024",497.549
"May 10, 2024",120
"May 10, 2024",94
"May 10, 2024",484
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",497.549
"May 10, 2024",484
"May 10, 2024",212
"May 10, 2024",120
"May 10, 2024",120
"May 10, 2024",120
"May 10, 2024",32
"May 10, 2024",435
"May 10, 2024",120
"May 10, 2024",484
"May 10, 2024",484
"May 10, 2024",484
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",24
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",32
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",435
"May 11, 2024",231
"May 11, 2024",120
"May 11, 2024",497.549
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",497.549
"May 11, 2024",349
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",497.549
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",120
"May 11, 2024",94
"May 11, 2024",32
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",94
"May 11, 2024",303
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",528
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",484
"May 11, 2024",32
"May 11, 2024",120
"May 11, 2024",0
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",32
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",572
"May 11, 2024",120
"May 11, 2024",397
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",397
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",441
"May 11, 2024",212
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",441
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",303
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",303
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",303
"May 11, 2024",120
"May 11, 2024",434
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",0
"May 11, 2024",120
"May 11, 2024",368
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",441
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",572
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",497.549
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",441
"May 11, 2024",313.253
"May 11, 2024",484
"May 11, 2024",441
"May 11, 2024",441
"May 11, 2024",110
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",497.549
"May 11, 2024",497.549
"May 11, 2024",441
"May 11, 2024",120
"May 11, 2024",94
"May 11, 2024",484
"May 11, 2024",255.24
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",303
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",160
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",32
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",448.025
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",448.025
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",199
"May 11, 2024",120
"May 11, 2024",110
"May 11, 2024",120
"May 11, 2024",497.549
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",572
"May 11, 2024",110
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",441
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",596.597
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",497.549
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",448.025
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",441
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",571.715
"May 11, 2024",484
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",484
"May 11, 2024",120
"May 11, 2024",110
"May 11, 2024",110
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",441
"May 12, 2024",390.821
"May 12, 2024",441
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",441
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",32
"May 12, 2024",120
"May 12, 2024",497.549
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",596.597
"May 12, 2024",120
"May 12, 2024",303
"May 12, 2024",484
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",160
"May 12, 2024",484
"May 12, 2024",448.025
"May 12, 2024",172
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",212
"May 12, 2024",313.253
"May 12, 2024",120
"May 12, 2024",24
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",397
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",441
"May 12, 2024",80
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",313.253
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",572
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",313.253
"May 12, 2024",120
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",172
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",110
"May 12, 2024",120
"May 12, 2024",448.025
"May 12, 2024",120
"May 12, 2024",212
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",341.25
"May 12, 2024",349
"May 12, 2024",120
"May 12, 2024",572
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",303
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",341.25
"May 12, 2024",120
"May 12, 2024",160
"May 12, 2024",484
"May 12, 2024",32
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",497.549
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",60
"May 12, 2024",341.25
"May 12, 2024",303
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",94
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",448.025
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",110
"May 12, 2024",659
"May 12, 2024",441
"May 12, 2024",341.25
"May 12, 2024",484
"May 12, 2024",596.597
"May 12, 2024",32
"May 12, 2024",448.025
"May 12, 2024",303
"May 12, 2024",397
"May 12, 2024",497.549
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",448.025
"May 12, 2024",434
"May 12, 2024",120
"May 12, 2024",110
"May 12, 2024",32
"May 12, 2024",448.025
"May 12, 2024",120
"May 12, 2024",94
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",110
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",16
"May 12, 2024",180.857
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",32
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",303
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",348
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",441
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",32
"May 12, 2024",441
"May 12, 2024",441
"May 12, 2024",368
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",572
"May 12, 2024",472
"May 12, 2024",484
"May 12, 2024",120
"May 12, 2024",32
"May 12, 2024",120
"May 12, 2024",120
"May 12, 2024",32
"May 12, 2024",441
"May 12, 2024",484
"May 12, 2024",659
"May 12, 2024",120
"May 12, 2024",120
